scope_code,scope_name,year,series_id,series_name,value,status,source,source_url,source_note
GBR,United Kingdom,1992,gross_debt,Gross debt,33.1210,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1992,net_debt,Net debt,26.6310,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1993,overall_balance,Overall balance,-6.6020,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1993,primary_balance,Primary balance,-5.1540,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1993,revenue,Revenue,31.0440,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1993,primary_expenditure,Primary expenditure,36.1980,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
GBR,United Kingdom,1993,gross_debt,Gross debt,37.8350,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1993,net_debt,Net debt,30.9840,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1994,overall_balance,Overall balance,-5.7220,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1994,primary_balance,Primary balance,-4.0140,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1994,revenue,Revenue,31.6320,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1994,primary_expenditure,Primary expenditure,35.6460,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
GBR,United Kingdom,1994,gross_debt,Gross debt,40.5870,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1994,net_debt,Net debt,36.1090,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1995,overall_balance,Overall balance,-4.9700,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1995,primary_balance,Primary balance,-2.9410,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1995,revenue,Revenue,32.5020,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1995,primary_expenditure,Primary expenditure,35.4430,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
GBR,United Kingdom,1995,gross_debt,Gross debt,43.4950,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1995,net_debt,Net debt,40.0670,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1996,overall_balance,Overall balance,-3.6330,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1996,primary_balance,Primary balance,-1.6170,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1996,revenue,Revenue,31.9200,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1996,primary_expenditure,Primary expenditure,33.5370,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
GBR,United Kingdom,1996,gross_debt,Gross debt,43.5410,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1996,net_debt,Net debt,43.0620,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1997,overall_balance,Overall balance,-1.9950,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1997,primary_balance,Primary balance,0.1210,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1997,revenue,Revenue,32.6850,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1997,primary_expenditure,Primary expenditure,32.5640,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
GBR,United Kingdom,1997,gross_debt,Gross debt,43.8960,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1997,net_debt,Net debt,40.0570,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1998,overall_balance,Overall balance,-0.2080,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1998,primary_balance,Primary balance,1.7600,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1998,revenue,Revenue,34.0520,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1998,primary_expenditure,Primary expenditure,32.2920,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
GBR,United Kingdom,1998,gross_debt,Gross debt,41.7890,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1998,net_debt,Net debt,38.1470,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1999,overall_balance,Overall balance,0.7620,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1999,primary_balance,Primary balance,2.4580,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1999,revenue,Revenue,34.4990,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1999,primary_expenditure,Primary expenditure,32.0410,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
GBR,United Kingdom,1999,gross_debt,Gross debt,40.2750,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1999,net_debt,Net debt,36.9450,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,2000,overall_balance,Overall balance,1.3960,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,2000,primary_balance,Primary balance,3.0490,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,2000,revenue,Revenue,35.1530,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,2000,primary_expenditure,Primary expenditure,32.1040,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
GBR,United Kingdom,2000,gross_debt,Gross debt,37.5490,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,2000,net_debt,Net debt,31.6400,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,2001,overall_balance,Overall balance,0.3390,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,2001,primary_balance,Primary balance,1.8180,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,2001,revenue,Revenue,34.8170,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,2001,primary_expenditure,Primary expenditure,32.9990,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
GBR,United Kingdom,2001,gross_debt,Gross debt,34.8240,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,2001,net_debt,Net debt,30.4270,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,2002,overall_balance,Overall balance,-1.9460,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,2002,primary_balance,Primary balance,-0.5770,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,2002,revenue,Revenue,33.8560,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,2002,primary_expenditure,Primary expenditure,34.4330,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
GBR,United Kingdom,2002,gross_debt,Gross debt,35.3390,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,2002,net_debt,Net debt,31.2330,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,2003,overall_balance,Overall balance,-3.1940,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,2003,primary_balance,Primary balance,-1.7890,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,2003,revenue,Revenue,33.8120,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,2003,primary_expenditure,Primary expenditure,35.6010,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
GBR,United Kingdom,2003,gross_debt,Gross debt,36.6420,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,2003,net_debt,Net debt,32.8520,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,2004,overall_balance,Overall balance,-3.1430,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,2004,primary_balance,Primary balance,-1.6810,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,2004,revenue,Revenue,34.7150,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,2004,primary_expenditure,Primary expenditure,36.3960,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
GBR,United Kingdom,2004,gross_debt,Gross debt,39.6660,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
