"date","chart_id","series_id","series_name","country","value","axis","unit","source","source_url","frequency","source_note"
"2015-03-01","expected_selling_prices","esp_services","EC Services prices, 6m lag","Euro Area",1.5,"left","balance","European Commission Business and Consumer Surveys","https://economy-finance.ec.europa.eu/economic-forecast-and-surveys/business-and-consumer-surveys/download-business-and-consumer-survey-data/time-series_en","monthly","Seasonally adjusted EC survey balance from EC BCS release 2606; shifted forward six months."
"2015-04-01","expected_selling_prices","esp_services","EC Services prices, 6m lag","Euro Area",2,"left","balance","European Commission Business and Consumer Surveys","https://economy-finance.ec.europa.eu/economic-forecast-and-surveys/business-and-consumer-surveys/download-business-and-consumer-survey-data/time-series_en","monthly","Seasonally adjusted EC survey balance from EC BCS release 2606; shifted forward six months."
"2015-05-01","expected_selling_prices","esp_services","EC Services prices, 6m lag","Euro Area",1.7,"left","balance","European Commission Business and Consumer Surveys","https://economy-finance.ec.europa.eu/economic-forecast-and-surveys/business-and-consumer-surveys/download-business-and-consumer-survey-data/time-series_en","monthly","Seasonally adjusted EC survey balance from EC BCS release 2606; shifted forward six months."
"2015-06-01","expected_selling_prices","esp_services","EC Services prices, 6m lag","Euro Area",3,"left","balance","European Commission Business and Consumer Surveys","https://economy-finance.ec.europa.eu/economic-forecast-and-surveys/business-and-consumer-surveys/download-business-and-consumer-survey-data/time-series_en","monthly","Seasonally adjusted EC survey balance from EC BCS release 2606; shifted forward six months."
"2015-07-01","expected_selling_prices","esp_services","EC Services prices, 6m lag","Euro Area",-1.9,"left","balance","European Commission Business and Consumer Surveys","https://economy-finance.ec.europa.eu/economic-forecast-and-surveys/business-and-consumer-surveys/download-business-and-consumer-survey-data/time-series_en","monthly","Seasonally adjusted EC survey balance from EC BCS release 2606; shifted forward six months."
"2015-08-01","expected_selling_prices","esp_services","EC Services prices, 6m lag","Euro Area",2.7,"left","balance","European Commission Business and Consumer Surveys","https://economy-finance.ec.europa.eu/economic-forecast-and-surveys/business-and-consumer-surveys/download-business-and-consumer-survey-data/time-series_en","monthly","Seasonally adjusted EC survey balance from EC BCS release 2606; shifted forward six months."
"2012-04-01","expected_selling_prices","esp_services","EC Services prices, 6m lag","Euro Area",2.4,"left","balance","European Commission Business and Consumer Surveys","https://economy-finance.ec.europa.eu/economic-forecast-and-surveys/business-and-consumer-surveys/download-business-and-consumer-survey-data/time-series_en","monthly","Seasonally adjusted EC survey balance from EC BCS release 2606; shifted forward six months."
"2012-05-01","expected_selling_prices","esp_services","EC Services prices, 6m lag","Euro Area",2.3,"left","balance","European Commission Business and Consumer Surveys","https://economy-finance.ec.europa.eu/economic-forecast-and-surveys/business-and-consumer-surveys/download-business-and-consumer-survey-data/time-series_en","monthly","Seasonally adjusted EC survey balance from EC BCS release 2606; shifted forward six months."
"2012-06-01","expected_selling_prices","esp_services","EC Services prices, 6m lag","Euro Area",3.7,"left","balance","European Commission Business and Consumer Surveys","https://economy-finance.ec.europa.eu/economic-forecast-and-surveys/business-and-consumer-surveys/download-business-and-consumer-survey-data/time-series_en","monthly","Seasonally adjusted EC survey balance from EC BCS release 2606; shifted forward six months."
"2012-07-01","expected_selling_prices","esp_services","EC Services prices, 6m lag","Euro Area",4.3,"left","balance","European Commission Business and Consumer Surveys","https://economy-finance.ec.europa.eu/economic-forecast-and-surveys/business-and-consumer-surveys/download-business-and-consumer-survey-data/time-series_en","monthly","Seasonally adjusted EC survey balance from EC BCS release 2606; shifted forward six months."
"2019-05-01","expected_selling_prices","esp_services","EC Services prices, 6m lag","Euro Area",10.6,"left","balance","European Commission Business and Consumer Surveys","https://economy-finance.ec.europa.eu/economic-forecast-and-surveys/business-and-consumer-surveys/download-business-and-consumer-survey-data/time-series_en","monthly","Seasonally adjusted EC survey balance from EC BCS release 2606; shifted forward six months."
"2019-06-01","expected_selling_prices","esp_services","EC Services prices, 6m lag","Euro Area",10.9,"left","balance","European Commission Business and Consumer Surveys","https://economy-finance.ec.europa.eu/economic-forecast-and-surveys/business-and-consumer-surveys/download-business-and-consumer-survey-data/time-series_en","monthly","Seasonally adjusted EC survey balance from EC BCS release 2606; shifted forward six months."
"2019-07-01","expected_selling_prices","esp_services","EC Services prices, 6m lag","Euro Area",10.3,"left","balance","European Commission Business and Consumer Surveys","https://economy-finance.ec.europa.eu/economic-forecast-and-surveys/business-and-consumer-surveys/download-business-and-consumer-survey-data/time-series_en","monthly","Seasonally adjusted EC survey balance from EC BCS release 2606; shifted forward six months."
"2019-08-01","expected_selling_prices","esp_services","EC Services prices, 6m lag","Euro Area",9.8,"left","balance","European Commission Business and Consumer Surveys","https://economy-finance.ec.europa.eu/economic-forecast-and-surveys/business-and-consumer-surveys/download-business-and-consumer-survey-data/time-series_en","monthly","Seasonally adjusted EC survey balance from EC BCS release 2606; shifted forward six months."
"2019-09-01","expected_selling_prices","esp_services","EC Services prices, 6m lag","Euro Area",10.7,"left","balance","European Commission Business and Consumer Surveys","https://economy-finance.ec.europa.eu/economic-forecast-and-surveys/business-and-consumer-surveys/download-business-and-consumer-survey-data/time-series_en","monthly","Seasonally adjusted EC survey balance from EC BCS release 2606; shifted forward six months."
"2019-10-01","expected_selling_prices","esp_services","EC Services prices, 6m lag","Euro Area",10.4,"left","balance","European Commission Business and Consumer Surveys","https://economy-finance.ec.europa.eu/economic-forecast-and-surveys/business-and-consumer-surveys/download-business-and-consumer-survey-data/time-series_en","monthly","Seasonally adjusted EC survey balance from EC BCS release 2606; shifted forward six months."
"2019-11-01","expected_selling_prices","esp_services","EC Services prices, 6m lag","Euro Area",8.7,"left","balance","European Commission Business and Consumer Surveys","https://economy-finance.ec.europa.eu/economic-forecast-and-surveys/business-and-consumer-surveys/download-business-and-consumer-survey-data/time-series_en","monthly","Seasonally adjusted EC survey balance from EC BCS release 2606; shifted forward six months."
"2019-12-01","expected_selling_prices","esp_services","EC Services prices, 6m lag","Euro Area",9.3,"left","balance","European Commission Business and Consumer Surveys","https://economy-finance.ec.europa.eu/economic-forecast-and-surveys/business-and-consumer-surveys/download-business-and-consumer-survey-data/time-series_en","monthly","Seasonally adjusted EC survey balance from EC BCS release 2606; shifted forward six months."
"2020-01-01","expected_selling_prices","esp_services","EC Services prices, 6m lag","Euro Area",8.2,"left","balance","European Commission Business and Consumer Surveys","https://economy-finance.ec.europa.eu/economic-forecast-and-surveys/business-and-consumer-surveys/download-business-and-consumer-survey-data/time-series_en","monthly","Seasonally adjusted EC survey balance from EC BCS release 2606; shifted forward six months."
"2020-02-01","expected_selling_prices","esp_services","EC Services prices, 6m lag","Euro Area",9.1,"left","balance","European Commission Business and Consumer Surveys","https://economy-finance.ec.europa.eu/economic-forecast-and-surveys/business-and-consumer-surveys/download-business-and-consumer-survey-data/time-series_en","monthly","Seasonally adjusted EC survey balance from EC BCS release 2606; shifted forward six months."
"2020-03-01","expected_selling_prices","esp_services","EC Services prices, 6m lag","Euro Area",8.2,"left","balance","European Commission Business and Consumer Surveys","https://economy-finance.ec.europa.eu/economic-forecast-and-surveys/business-and-consumer-surveys/download-business-and-consumer-survey-data/time-series_en","monthly","Seasonally adjusted EC survey balance from EC BCS release 2606; shifted forward six months."
"2010-03-01","expected_selling_prices","esp_services","EC Services prices, 6m lag","Euro Area",-4.7,"left","balance","European Commission Business and Consumer Surveys","https://economy-finance.ec.europa.eu/economic-forecast-and-surveys/business-and-consumer-surveys/download-business-and-consumer-survey-data/time-series_en","monthly","Seasonally adjusted EC survey balance from EC BCS release 2606; shifted forward six months."
"2010-04-01","expected_selling_prices","esp_services","EC Services prices, 6m lag","Euro Area",-4.9,"left","balance","European Commission Business and Consumer Surveys","https://economy-finance.ec.europa.eu/economic-forecast-and-surveys/business-and-consumer-surveys/download-business-and-consumer-survey-data/time-series_en","monthly","Seasonally adjusted EC survey balance from EC BCS release 2606; shifted forward six months."
