date,geo,country,component,nsa_index,release
2011-05-01,IT,Italy,core_exvolatile,95.81813677,FIN
2011-06-01,IT,Italy,core_exvolatile,96.05619425,FIN
2011-07-01,IT,Italy,core_exvolatile,94.03270565,FIN
2011-08-01,IT,Italy,core_exvolatile,94.38979187,FIN
2011-09-01,IT,Italy,core_exvolatile,96.53230922,FIN
2011-10-01,IT,Italy,core_exvolatile,97.36551041,FIN
2011-11-01,IT,Italy,core_exvolatile,97.12745292,FIN
2011-12-01,IT,Italy,core_exvolatile,97.36551041,FIN
2012-01-01,IT,Italy,core_exvolatile,94.74687810,FIN
2012-02-01,IT,Italy,core_exvolatile,94.62784936,FIN
2012-03-01,IT,Italy,core_exvolatile,97.36551041,FIN
2012-04-01,IT,Italy,core_exvolatile,98.19871160,FIN
2012-05-01,IT,Italy,core_exvolatile,98.19871160,FIN
2012-06-01,IT,Italy,core_exvolatile,98.43676908,FIN
2012-07-01,IT,Italy,core_exvolatile,96.65133796,FIN
2012-08-01,IT,Italy,core_exvolatile,96.53230922,FIN
2012-09-01,IT,Italy,core_exvolatile,98.55579782,FIN
2012-10-01,IT,Italy,core_exvolatile,98.79385530,FIN
2012-11-01,IT,Italy,core_exvolatile,98.67482656,FIN
2012-12-01,IT,Italy,core_exvolatile,98.91288404,FIN
2013-01-01,IT,Italy,core_exvolatile,96.41328048,FIN
2013-02-01,IT,Italy,core_exvolatile,96.05619425,FIN
2013-03-01,IT,Italy,core_exvolatile,98.79385530,FIN
2013-04-01,IT,Italy,core_exvolatile,99.50802775,FIN
2013-05-01,IT,Italy,core_exvolatile,99.62705649,FIN
2013-06-01,IT,Italy,core_exvolatile,99.74608523,FIN
2013-07-01,IT,Italy,core_exvolatile,97.60356789,FIN
2013-08-01,IT,Italy,core_exvolatile,97.72259663,FIN
2013-09-01,IT,Italy,core_exvolatile,99.86511397,FIN
2013-10-01,IT,Italy,core_exvolatile,100.10317146,FIN
2013-11-01,IT,Italy,core_exvolatile,99.74608523,FIN
2013-12-01,IT,Italy,core_exvolatile,99.86511397,FIN
2014-01-01,IT,Italy,core_exvolatile,97.36551041,FIN
2014-02-01,IT,Italy,core_exvolatile,97.00842418,FIN
2014-03-01,IT,Italy,core_exvolatile,99.74608523,FIN
2014-04-01,IT,Italy,core_exvolatile,100.57928642,FIN
2014-05-01,IT,Italy,core_exvolatile,100.34122894,FIN
2014-06-01,IT,Italy,core_exvolatile,100.34122894,FIN
2014-07-01,IT,Italy,core_exvolatile,98.19871160,FIN
2014-08-01,IT,Italy,core_exvolatile,98.07968285,FIN
2014-09-01,IT,Italy,core_exvolatile,100.34122894,FIN
2014-10-01,IT,Italy,core_exvolatile,100.57928642,FIN
2014-11-01,IT,Italy,core_exvolatile,100.22220020,FIN
2014-12-01,IT,Italy,core_exvolatile,100.46025768,FIN
2015-01-01,IT,Italy,core_exvolatile,97.72259663,FIN
2015-02-01,IT,Italy,core_exvolatile,97.84162537,FIN
2015-03-01,IT,Italy,core_exvolatile,100.22220020,FIN
2015-04-01,IT,Italy,core_exvolatile,100.93637265,FIN
2015-05-01,IT,Italy,core_exvolatile,101.05540139,FIN
2015-06-01,IT,Italy,core_exvolatile,101.17443013,FIN
2015-07-01,IT,Italy,core_exvolatile,99.03191278,FIN
2015-08-01,IT,Italy,core_exvolatile,99.03191278,FIN
2015-09-01,IT,Italy,core_exvolatile,101.17443013,FIN
2015-10-01,IT,Italy,core_exvolatile,101.53151635,FIN
2015-11-01,IT,Italy,core_exvolatile,100.93637265,FIN
2015-12-01,IT,Italy,core_exvolatile,101.05540139,FIN
2016-01-01,IT,Italy,core_exvolatile,98.67482656,FIN
2016-02-01,IT,Italy,core_exvolatile,98.31774034,FIN
2016-03-01,IT,Italy,core_exvolatile,100.93637265,FIN
2016-04-01,IT,Italy,core_exvolatile,101.41248761,FIN
2016-05-01,IT,Italy,core_exvolatile,101.65054509,FIN
2016-06-01,IT,Italy,core_exvolatile,101.65054509,FIN
2016-07-01,IT,Italy,core_exvolatile,99.62705649,FIN
2016-08-01,IT,Italy,core_exvolatile,99.50802775,FIN
2016-09-01,IT,Italy,core_exvolatile,101.65054509,FIN
2016-10-01,IT,Italy,core_exvolatile,101.76957384,FIN
2016-11-01,IT,Italy,core_exvolatile,101.41248761,FIN
2016-12-01,IT,Italy,core_exvolatile,101.76957384,FIN
2017-01-01,IT,Italy,core_exvolatile,99.15094153,FIN
2017-02-01,IT,Italy,core_exvolatile,99.03191278,FIN
2017-03-01,IT,Italy,core_exvolatile,101.53151635,FIN
2017-04-01,IT,Italy,core_exvolatile,102.60277502,FIN
2017-05-01,IT,Italy,core_exvolatile,102.48374628,FIN
2017-06-01,IT,Italy,core_exvolatile,102.60277502,FIN
2017-07-01,IT,Italy,core_exvolatile,100.46025768,FIN
2017-08-01,IT,Italy,core_exvolatile,100.57928642,FIN
2017-09-01,IT,Italy,core_exvolatile,102.60277502,FIN
2017-10-01,IT,Italy,core_exvolatile,102.36471754,FIN
2017-11-01,IT,Italy,core_exvolatile,102.00763132,FIN
2017-12-01,IT,Italy,core_exvolatile,102.24568880,FIN
2018-01-01,IT,Italy,core_exvolatile,99.98414272,FIN
2018-02-01,IT,Italy,core_exvolatile,99.50802775,FIN
2018-03-01,IT,Italy,core_exvolatile,102.36471754,FIN
2018-04-01,IT,Italy,core_exvolatile,103.19791873,FIN
2018-05-01,IT,Italy,core_exvolatile,103.19791873,FIN
2018-06-01,IT,Italy,core_exvolatile,103.43597621,FIN
2018-07-01,IT,Italy,core_exvolatile,101.53151635,FIN
2018-08-01,IT,Italy,core_exvolatile,101.41248761,FIN
2018-09-01,IT,Italy,core_exvolatile,103.31694747,FIN
2018-10-01,IT,Italy,core_exvolatile,103.07888999,FIN
2018-11-01,IT,Italy,core_exvolatile,102.72180377,FIN
2018-12-01,IT,Italy,core_exvolatile,102.84083251,FIN
2019-01-01,IT,Italy,core_exvolatile,100.57928642,FIN
2019-02-01,IT,Italy,core_exvolatile,100.10317146,FIN
2019-03-01,IT,Italy,core_exvolatile,102.84083251,FIN
2019-04-01,IT,Italy,core_exvolatile,103.79306244,FIN
2019-05-01,IT,Italy,core_exvolatile,103.67403370,FIN
2019-06-01,IT,Italy,core_exvolatile,103.91209118,FIN
2019-07-01,IT,Italy,core_exvolatile,102.00763132,FIN
2019-08-01,IT,Italy,core_exvolatile,102.00763132,FIN
2019-09-01,IT,Italy,core_exvolatile,103.79306244,FIN
2019-10-01,IT,Italy,core_exvolatile,103.79306244,FIN
2019-11-01,IT,Italy,core_exvolatile,103.43597621,FIN
2019-12-01,IT,Italy,core_exvolatile,103.55500496,FIN
2020-01-01,IT,Italy,core_exvolatile,101.17443013,FIN
2020-02-01,IT,Italy,core_exvolatile,100.69831516,FIN
2020-03-01,IT,Italy,core_exvolatile,103.55500496,FIN
2020-04-01,IT,Italy,core_exvolatile,104.62626363,FIN
2020-05-01,IT,Italy,core_exvolatile,104.50723489,FIN
2020-06-01,IT,Italy,core_exvolatile,104.50723489,FIN
2020-07-01,IT,Italy,core_exvolatile,103.91209118,FIN
2020-08-01,IT,Italy,core_exvolatile,102.36471754,FIN
2020-09-01,IT,Italy,core_exvolatile,103.43597621,FIN
2020-10-01,IT,Italy,core_exvolatile,103.79306244,FIN
2020-11-01,IT,Italy,core_exvolatile,103.67403370,FIN
2020-12-01,IT,Italy,core_exvolatile,103.91209118,FIN
2021-01-01,IT,Italy,core_exvolatile,102.48374628,FIN
2021-02-01,IT,Italy,core_exvolatile,102.00763132,FIN
2021-03-01,IT,Italy,core_exvolatile,104.03111992,FIN
2021-04-01,IT,Italy,core_exvolatile,104.74529237,FIN
2021-05-01,IT,Italy,core_exvolatile,104.50723489,FIN
2021-06-01,IT,Italy,core_exvolatile,104.74529237,FIN
2021-07-01,IT,Italy,core_exvolatile,103.19791873,FIN
2021-08-01,IT,Italy,core_exvolatile,103.19791873,FIN
2021-09-01,IT,Italy,core_exvolatile,104.86432111,FIN
2021-10-01,IT,Italy,core_exvolatile,104.98334985,FIN
2021-11-01,IT,Italy,core_exvolatile,105.10237859,FIN
2021-12-01,IT,Italy,core_exvolatile,105.57849356,FIN
2022-01-01,IT,Italy,core_exvolatile,103.79306244,FIN
2022-02-01,IT,Italy,core_exvolatile,103.91209118,FIN
2022-03-01,IT,Italy,core_exvolatile,106.17363726,FIN
2022-04-01,IT,Italy,core_exvolatile,107.48295342,FIN
2022-05-01,IT,Italy,core_exvolatile,108.19712587,FIN
2022-06-01,IT,Italy,core_exvolatile,109.03032706,FIN
2022-07-01,IT,Italy,core_exvolatile,107.60198216,FIN
2022-08-01,IT,Italy,core_exvolatile,108.31615461,FIN
2022-09-01,IT,Italy,core_exvolatile,110.33964321,FIN
2022-10-01,IT,Italy,core_exvolatile,110.93478692,FIN
2022-11-01,IT,Italy,core_exvolatile,111.29187314,FIN
2022-12-01,IT,Italy,core_exvolatile,112.24410307,FIN
2023-01-01,IT,Italy,core_exvolatile,110.69672944,FIN
2023-02-01,IT,Italy,core_exvolatile,111.17284440,FIN
2023-03-01,IT,Italy,core_exvolatile,113.31536174,FIN
2023-04-01,IT,Italy,core_exvolatile,114.50564916,FIN
2023-05-01,IT,Italy,core_exvolatile,114.98176412,FIN
2023-06-01,IT,Italy,core_exvolatile,115.45787909,FIN
2023-07-01,IT,Italy,core_exvolatile,113.55341923,FIN
2023-08-01,IT,Italy,core_exvolatile,113.55341923,FIN
2023-09-01,IT,Italy,core_exvolatile,115.69593657,FIN
2023-10-01,IT,Italy,core_exvolatile,115.81496531,FIN
2023-11-01,IT,Italy,core_exvolatile,115.33885035,FIN
2023-12-01,IT,Italy,core_exvolatile,115.81496531,FIN
2024-01-01,IT,Italy,core_exvolatile,113.91050545,FIN
2024-02-01,IT,Italy,core_exvolatile,114.02953419,FIN
2024-03-01,IT,Italy,core_exvolatile,115.93399405,FIN
2024-04-01,IT,Italy,core_exvolatile,117.12428147,FIN
2024-05-01,IT,Italy,core_exvolatile,117.48136769,FIN
2024-06-01,IT,Italy,core_exvolatile,117.83845391,FIN
2024-07-01,IT,Italy,core_exvolatile,116.17205154,FIN
2024-08-01,IT,Italy,core_exvolatile,116.17205154,FIN
2024-09-01,IT,Italy,core_exvolatile,117.83845391,FIN
2024-10-01,IT,Italy,core_exvolatile,118.07651140,FIN
2024-11-01,IT,Italy,core_exvolatile,117.71942517,FIN
2024-12-01,IT,Italy,core_exvolatile,117.83845391,FIN
2025-01-01,IT,Italy,core_exvolatile,116.05302279,FIN
2025-02-01,IT,Italy,core_exvolatile,115.93399405,FIN
2025-03-01,IT,Italy,core_exvolatile,118.19554014,FIN
2025-04-01,IT,Italy,core_exvolatile,119.74291378,FIN
2025-05-01,IT,Italy,core_exvolatile,119.86194252,FIN
2025-06-01,IT,Italy,core_exvolatile,120.33805748,FIN
2025-07-01,IT,Italy,core_exvolatile,118.67165510,FIN
2025-08-01,IT,Italy,core_exvolatile,118.67165510,FIN
2025-09-01,IT,Italy,core_exvolatile,120.45708622,FIN
2025-10-01,IT,Italy,core_exvolatile,120.45708622,FIN
2025-11-01,IT,Italy,core_exvolatile,119.86194252,FIN
2025-12-01,IT,Italy,core_exvolatile,120.10000000,FIN
2026-01-01,IT,Italy,core_exvolatile,118.31456888,FIN
2026-02-01,IT,Italy,core_exvolatile,118.90971259,FIN
2026-03-01,IT,Italy,core_exvolatile,120.33805748,FIN
2026-04-01,IT,Italy,core_exvolatile,121.64737364,FIN
2026-05-01,IT,Italy,core_exvolatile,122.00445986,FIN
2026-06-01,IT,Italy,core_exvolatile,122.12348860,FIN
2026-07-01,IT,Italy,core_exvolatile,120.57611497,FIN
1999-12-01,IT,Italy,neig,81.07110676,FIN
2000-01-01,IT,Italy,neig,81.07110676,FIN
2000-02-01,IT,Italy,neig,81.18246817,FIN
2000-03-01,IT,Italy,neig,81.29382958,FIN
2000-04-01,IT,Italy,neig,81.40519099,FIN
2000-05-01,IT,Italy,neig,81.62791381,FIN
2000-06-01,IT,Italy,neig,81.73927522,FIN
2000-07-01,IT,Italy,neig,81.85063663,FIN
2000-08-01,IT,Italy,neig,81.96199804,FIN
2000-09-01,IT,Italy,neig,82.07335945,FIN
2000-10-01,IT,Italy,neig,82.40744368,FIN
2000-11-01,IT,Italy,neig,82.63016650,FIN
2000-12-01,IT,Italy,neig,82.74152791,FIN
2001-01-01,IT,Italy,neig,81.96199804,FIN
2001-02-01,IT,Italy,neig,80.06885406,FIN
2001-03-01,IT,Italy,neig,81.96199804,FIN
2001-04-01,IT,Italy,neig,82.85288932,FIN
2001-05-01,IT,Italy,neig,83.18697356,FIN
2001-06-01,IT,Italy,neig,83.29833497,FIN
2001-07-01,IT,Italy,neig,82.85288932,FIN
2001-08-01,IT,Italy,neig,81.96199804,FIN
2001-09-01,IT,Italy,neig,82.85288932,FIN
2001-10-01,IT,Italy,neig,83.74378061,FIN
2001-11-01,IT,Italy,neig,83.96650343,FIN
2001-12-01,IT,Italy,neig,84.07786484,FIN
2002-01-01,IT,Italy,neig,83.18697356,FIN
2002-02-01,IT,Italy,neig,82.18472086,FIN
2002-03-01,IT,Italy,neig,83.96650343,FIN
2002-04-01,IT,Italy,neig,84.96875612,FIN
2002-05-01,IT,Italy,neig,85.08011753,FIN
2002-06-01,IT,Italy,neig,85.19147894,FIN
2002-07-01,IT,Italy,neig,84.74603330,FIN
2002-08-01,IT,Italy,neig,83.85514202,FIN
2002-09-01,IT,Italy,neig,85.08011753,FIN
2002-10-01,IT,Italy,neig,85.74828599,FIN
2002-11-01,IT,Italy,neig,86.19373164,FIN
2002-12-01,IT,Italy,neig,86.30509305,FIN
2003-01-01,IT,Italy,neig,84.74603330,FIN
2003-02-01,IT,Italy,neig,83.18697356,FIN
2003-03-01,IT,Italy,neig,85.74828599,FIN
2003-04-01,IT,Italy,neig,86.63917728,FIN
2003-05-01,IT,Italy,neig,86.97326151,FIN
2003-06-01,IT,Italy,neig,87.08462292,FIN
2003-07-01,IT,Italy,neig,86.30509305,FIN
2003-08-01,IT,Italy,neig,85.08011753,FIN
2003-09-01,IT,Italy,neig,86.52781587,FIN
2003-10-01,IT,Italy,neig,87.53006856,FIN
2003-11-01,IT,Italy,neig,87.86415279,FIN
2003-12-01,IT,Italy,neig,87.86415279,FIN
2004-01-01,IT,Italy,neig,85.63692458,FIN
2004-02-01,IT,Italy,neig,84.85739471,FIN
2004-03-01,IT,Italy,neig,86.97326151,FIN
2004-04-01,IT,Italy,neig,88.19823702,FIN
2004-05-01,IT,Italy,neig,88.42095984,FIN
2004-06-01,IT,Italy,neig,88.42095984,FIN
2004-07-01,IT,Italy,neig,87.41870715,FIN
2004-08-01,IT,Italy,neig,86.19373164,FIN
2004-09-01,IT,Italy,neig,87.86415279,FIN
2004-10-01,IT,Italy,neig,88.97776690,FIN
2004-11-01,IT,Italy,neig,89.31185113,FIN
2004-12-01,IT,Italy,neig,89.31185113,FIN
2005-01-01,IT,Italy,neig,86.75053869,FIN
2005-02-01,IT,Italy,neig,85.74828599,FIN
2005-03-01,IT,Italy,neig,88.19823702,FIN
2005-04-01,IT,Italy,neig,89.75729677,FIN
2005-05-01,IT,Italy,neig,89.98001959,FIN
2005-06-01,IT,Italy,neig,89.98001959,FIN
2005-07-01,IT,Italy,neig,88.30959843,FIN
2005-08-01,IT,Italy,neig,87.19598433,FIN
2005-09-01,IT,Italy,neig,88.75504407,FIN
2005-10-01,IT,Italy,neig,90.09138100,FIN
2005-11-01,IT,Italy,neig,90.53682664,FIN
2005-12-01,IT,Italy,neig,90.64818805,FIN
2006-01-01,IT,Italy,neig,87.75279138,FIN
2006-02-01,IT,Italy,neig,86.52781587,FIN
2006-03-01,IT,Italy,neig,89.31185113,FIN
2006-04-01,IT,Italy,neig,90.75954946,FIN
2006-05-01,IT,Italy,neig,91.09363369,FIN
2006-06-01,IT,Italy,neig,91.09363369,FIN
2006-07-01,IT,Italy,neig,89.20048972,FIN
2006-08-01,IT,Italy,neig,88.08687561,FIN
2006-09-01,IT,Italy,neig,90.31410382,FIN
2006-10-01,IT,Italy,neig,91.42771792,FIN
2006-11-01,IT,Italy,neig,91.76180215,FIN
2006-12-01,IT,Italy,neig,91.87316357,FIN
2007-01-01,IT,Italy,neig,88.42095984,FIN
2007-02-01,IT,Italy,neig,87.97551420,FIN
2007-03-01,IT,Italy,neig,91.09363369,FIN
2007-04-01,IT,Italy,neig,92.20724780,FIN
2007-05-01,IT,Italy,neig,92.42997062,FIN
2007-06-01,IT,Italy,neig,92.54133203,FIN
2007-07-01,IT,Italy,neig,89.98001959,FIN
2007-08-01,IT,Italy,neig,89.20048972,FIN
2007-09-01,IT,Italy,neig,91.76180215,FIN
2007-10-01,IT,Italy,neig,93.09813908,FIN
2007-11-01,IT,Italy,neig,93.43222331,FIN
2007-12-01,IT,Italy,neig,93.43222331,FIN
2008-01-01,IT,Italy,neig,89.86865818,FIN
2008-02-01,IT,Italy,neig,89.64593536,FIN
2008-03-01,IT,Italy,neig,92.87541626,FIN
2008-04-01,IT,Italy,neig,93.87766895,FIN
2008-05-01,IT,Italy,neig,94.10039177,FIN
2008-06-01,IT,Italy,neig,94.21175318,FIN
2008-07-01,IT,Italy,neig,90.98227228,FIN
2008-08-01,IT,Italy,neig,90.53682664,FIN
2008-09-01,IT,Italy,neig,93.09813908,FIN
2008-10-01,IT,Italy,neig,94.76856024,FIN
2008-11-01,IT,Italy,neig,94.87992165,FIN
2008-12-01,IT,Italy,neig,94.99128306,FIN
2009-01-01,IT,Italy,neig,90.53682664,FIN
2009-02-01,IT,Italy,neig,90.64818805,FIN
2009-03-01,IT,Italy,neig,94.21175318,FIN
2009-04-01,IT,Italy,neig,95.54809011,FIN
2009-05-01,IT,Italy,neig,95.65945152,FIN
2009-06-01,IT,Italy,neig,95.65945152,FIN
2009-07-01,IT,Italy,neig,91.87316357,FIN
2009-08-01,IT,Italy,neig,91.53907933,FIN
2009-09-01,IT,Italy,neig,94.65719882,FIN
2009-10-01,IT,Italy,neig,95.99353575,FIN
2009-11-01,IT,Italy,neig,96.21625857,FIN
2009-12-01,IT,Italy,neig,96.32761998,FIN
2010-01-01,IT,Italy,neig,91.42771792,FIN
2010-02-01,IT,Italy,neig,91.20499510,FIN
2010-03-01,IT,Italy,neig,94.99128306,FIN
2010-04-01,IT,Italy,neig,96.77306562,FIN
2010-05-01,IT,Italy,neig,96.77306562,FIN
2010-06-01,IT,Italy,neig,96.88442703,FIN
2010-07-01,IT,Italy,neig,93.09813908,FIN
